dteday,season,yr,mnth,hr,holiday,day_name,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,total_count,holiday_in_workingday,weekend
2012-04-11,Summer,2012,Apr,10,False,Wed,True,2,0.34,0.303,0.49,0.3284,26,127,153,False,False
2012-04-11,Summer,2012,Apr,11,False,Wed,True,2,0.38,0.3939,0.43,0.3284,38,142,180,False,False
2012-04-11,Summer,2012,Apr,12,False,Wed,True,2,0.36,0.3333,0.46,0.3881,35,147,182,False,False
2012-04-11,Summer,2012,Apr,13,False,Wed,True,2,0.4,0.4091,0.4,0.3582,16,147,163,False,False
2012-04-11,Summer,2012,Apr,14,False,Wed,True,1,0.36,0.3485,0.57,0.194,34,101,135,False,False
2012-04-11,Summer,2012,Apr,15,False,Wed,True,3,0.38,0.3939,0.46,0.2239,50,152,202,False,False
2012-04-11,Summer,2012,Apr,16,False,Wed,True,1,0.44,0.4394,0.33,0.2985,51,256,307,False,False
2012-04-11,Summer,2012,Apr,17,False,Wed,True,1,0.42,0.4242,0.35,0.3881,52,527,579,False,False
2012-04-11,Summer,2012,Apr,18,False,Wed,True,3,0.4,0.4091,0.43,0.4179,39,546,585,False,False
2012-04-11,Summer,2012,Apr,19,False,Wed,True,1,0.4,0.4091,0.4,0.3582,28,356,384,False,False
2012-04-11,Summer,2012,Apr,20,False,Wed,True,1,0.36,0.3333,0.46,0.3284,22,213,235,False,False
2012-04-11,Summer,2012,Apr,21,False,Wed,True,1,0.34,0.303,0.57,0.3881,11,154,165,False,False
2012-04-11,Summer,2012,Apr,22,False,Wed,True,1,0.34,0.303,0.57,0.3284,4,130,134,False,False
2012-04-11,Summer,2012,Apr,23,False,Wed,True,1,0.34,0.303,0.57,0.2985,9,52,61,False,False
2012-04-12,Summer,2012,Apr,0,False,Thu,True,1,0.32,0.303,0.66,0.2836,1,22,23,False,False
2012-04-12,Summer,2012,Apr,1,False,Thu,True,1,0.32,0.303,0.66,0.2239,2,7,9,False,False
2012-04-12,Summer,2012,Apr,2,False,Thu,True,1,0.32,0.303,0.61,0.2836,0,4,4,False,False
2012-04-12,Summer,2012,Apr,3,False,Thu,True,1,0.32,0.303,0.61,0.2537,2,3,5,False,False
2012-04-12,Summer,2012,Apr,4,False,Thu,True,1,0.3,0.2879,0.61,0.2239,0,1,1,False,False
2012-04-12,Summer,2012,Apr,5,False,Thu,True,1,0.3,0.2879,0.61,0.2239,0,21,21,False,False
2012-04-12,Summer,2012,Apr,6,False,Thu,True,1,0.3,0.2879,0.65,0.2537,2,94,96,False,False
2012-04-12,Summer,2012,Apr,7,False,Thu,True,1,0.3,0.2727,0.65,0.3284,12,294,306,False,False
2012-04-12,Summer,2012,Apr,8,False,Thu,True,1,0.32,0.303,0.66,0.3284,20,604,624,False,False
2012-04-12,Summer,2012,Apr,9,False,Thu,True,1,0.36,0.3333,0.57,0.3582,16,271,287,False,False
2012-04-12,Summer,2012,Apr,10,False,Thu,True,1,0.4,0.4091,0.5,0.2985,38,103,141,False,False
2012-04-12,Summer,2012,Apr,11,False,Thu,True,1,0.42,0.4242,0.47,0.2985,50,174,224,False,False
2012-04-12,Summer,2012,Apr,12,False,Thu,True,1,0.46,0.4545,0.41,0.4478,60,199,259,False,False
2012-04-12,Summer,2012,Apr,13,False,Thu,True,1,0.48,0.4697,0.36,0.4478,55,148,203,False,False
2012-04-12,Summer,2012,Apr,14,False,Thu,True,1,0.5,0.4848,0.31,0.3284,74,150,224,False,False
2012-04-12,Summer,2012,Apr,15,False,Thu,True,1,0.48,0.4697,0.31,0.2537,42,169,211,False,False
2012-04-12,Summer,2012,Apr,16,False,Thu,True,1,0.48,0.4697,0.31,0.2836,54,299,353,False,False
2012-04-12,Summer,2012,Apr,17,False,Thu,True,1,0.5,0.4848,0.27,0.3881,60,596,656,False,False
2012-04-12,Summer,2012,Apr,18,False,Thu,True,1,0.5,0.4848,0.27,0.3881,63,547,610,False,False
2012-04-12,Summer,2012,Apr,19,False,Thu,True,1,0.46,0.4545,0.31,0.2985,50,383,433,False,False
2012-04-12,Summer,2012,Apr,20,False,Thu,True,1,0.44,0.4394,0.33,0.2537,26,254,280,False,False
2012-04-12,Summer,2012,Apr,21,False,Thu,True,1,0.42,0.4242,0.35,0.1343,13,174,187,False,False
2012-04-12,Summer,2012,Apr,22,False,Thu,True,1,0.42,0.4242,0.35,0.194,15,143,158,False,False
2012-04-12,Summer,2012,Apr,23,False,Thu,True,1,0.42,0.4242,0.35,0.194,8,86,94,False,False
2012-04-13,Summer,2012,Apr,0,False,Fri,True,1,0.4,0.4091,0.37,0.2537,14,41,55,False,False
2012-04-13,Summer,2012,Apr,1,False,Fri,True,1,0.36,0.3485,0.46,0.194,2,28,30,False,False
2012-04-13,Summer,2012,Apr,2,False,Fri,True,1,0.34,0.3333,0.49,0.194,6,5,11,False,False
2012-04-13,Summer,2012,Apr,3,False,Fri,True,1,0.34,0.3333,0.61,0.1642,3,8,11,False,False
2012-04-13,Summer,2012,Apr,4,False,Fri,True,2,0.34,0.3333,0.53,0.1343,1,4,5,False,False
2012-04-13,Summer,2012,Apr,5,False,Fri,True,2,0.34,0.3333,0.53,0.1642,2,19,21,False,False
2012-04-13,Summer,2012,Apr,6,False,Fri,True,1,0.32,0.3182,0.57,0.1642,0,84,84,False,False
2012-04-13,Summer,2012,Apr,7,False,Fri,True,1,0.34,0.3182,0.61,0.2239,13,283,296,False,False
2012-04-13,Summer,2012,Apr,8,False,Fri,True,1,0.38,0.3939,0.46,0.1642,24,539,563,False,False
2012-04-13,Summer,2012,Apr,9,False,Fri,True,1,0.42,0.4242,0.41,0.1642,36,294,330,False,False
2012-04-13,Summer,2012,Apr,10,False,Fri,True,1,0.44,0.4394,0.38,0.194,59,133,192,False,False
2012-04-13,Summer,2012,Apr,11,False,Fri,True,1,0.46,0.4545,0.36,0.1343,75,158,233,False,False
2012-04-13,Summer,2012,Apr,12,False,Fri,True,1,0.5,0.4848,0.31,0.0,104,218,322,False,False
2012-04-13,Summer,2012,Apr,13,False,Fri,True,1,0.52,0.5,0.27,0.2836,112,246,358,False,False
2012-04-13,Summer,2012,Apr,14,False,Fri,True,1,0.52,0.5,0.27,0.0,125,223,348,False,False
2012-04-13,Summer,2012,Apr,15,False,Fri,True,1,0.54,0.5152,0.28,0.2537,115,237,352,False,False
2012-04-13,Summer,2012,Apr,16,False,Fri,True,1,0.56,0.5303,0.26,0.2537,113,350,463,False,False
2012-04-13,Summer,2012,Apr,17,False,Fri,True,1,0.56,0.5303,0.24,0.1642,117,621,738,False,False
2012-04-13,Summer,2012,Apr,18,False,Fri,True,1,0.54,0.5152,0.26,0.1343,107,564,671,False,False
2012-04-13,Summer,2012,Apr,19,False,Fri,True,1,0.54,0.5152,0.24,0.1642,75,352,427,False,False
2012-04-13,Summer,2012,Apr,20,False,Fri,True,1,0.5,0.4848,0.29,0.1343,44,242,286,False,False
2012-04-13,Summer,2012,Apr,21,False,Fri,True,1,0.5,0.4848,0.36,0.0,36,153,189,False,False
2012-04-13,Summer,2012,Apr,22,False,Fri,True,1,0.44,0.4394,0.62,0.1045,34,181,215,False,False
2012-04-13,Summer,2012,Apr,23,False,Fri,True,1,0.42,0.4242,0.62,0.0896,35,163,198,False,False
2012-04-14,Summer,2012,Apr,0,False,Sat,False,1,0.4,0.4091,0.58,0.1343,11,85,96,False,True
2012-04-14,Summer,2012,Apr,1,False,Sat,False,1,0.4,0.4091,0.58,0.1343,10,60,70,False,True
2012-04-14,Summer,2012,Apr,2,False,Sat,False,1,0.38,0.3939,0.66,0.1343,3,53,56,False,True
2012-04-14,Summer,2012,Apr,3,False,Sat,False,1,0.36,0.3636,0.66,0.0896,6,26,32,False,True
2012-04-14,Summer,2012,Apr,4,False,Sat,False,1,0.36,0.3636,0.71,0.1045,5,9,14,False,True
2012-04-14,Summer,2012,Apr,5,False,Sat,False,1,0.36,0.3636,0.66,0.1045,2,5,7,False,True
2012-04-14,Summer,2012,Apr,6,False,Sat,False,1,0.34,0.3333,0.76,0.1642,2,19,21,False,True
2012-04-14,Summer,2012,Apr,7,False,Sat,False,1,0.36,0.3636,0.71,0.1045,8,56,64,False,True
2012-04-14,Summer,2012,Apr,8,False,Sat,False,1,0.36,0.3485,0.71,0.1343,24,136,160,False,True
2012-04-14,Summer,2012,Apr,9,False,Sat,False,1,0.42,0.4242,0.54,0.1343,59,206,265,False,True
2012-04-14,Summer,2012,Apr,10,False,Sat,False,1,0.46,0.4545,0.51,0.1642,139,267,406,False,True
2012-04-14,Summer,2012,Apr,11,False,Sat,False,1,0.52,0.5,0.45,0.194,207,357,564,False,True
2012-04-14,Summer,2012,Apr,12,False,Sat,False,1,0.58,0.5455,0.35,0.2537,274,404,678,False,True
2012-04-14,Summer,2012,Apr,13,False,Sat,False,1,0.62,0.6212,0.33,0.2985,308,370,678,False,True
2012-04-14,Summer,2012,Apr,14,False,Sat,False,2,0.64,0.6212,0.27,0.4478,288,372,660,False,True
2012-04-14,Summer,2012,Apr,15,False,Sat,False,2,0.64,0.6212,0.27,0.3582,311,347,658,False,True
2012-04-14,Summer,2012,Apr,16,False,Sat,False,2,0.64,0.6212,0.27,0.3582,253,329,582,False,True
2012-04-14,Summer,2012,Apr,17,False,Sat,False,2,0.62,0.6212,0.33,0.2537,251,309,560,False,True
2012-04-14,Summer,2012,Apr,18,False,Sat,False,2,0.62,0.6212,0.35,0.2239,197,284,481,False,True
2012-04-14,Summer,2012,Apr,19,False,Sat,False,2,0.6,0.6212,0.4,0.1642,163,296,459,False,True
2012-04-14,Summer,2012,Apr,20,False,Sat,False,2,0.56,0.5303,0.46,0.1343,112,209,321,False,True
2012-04-14,Summer,2012,Apr,21,False,Sat,False,2,0.56,0.5303,0.43,0.1343,53,167,220,False,True
2012-04-14,Summer,2012,Apr,22,False,Sat,False,2,0.54,0.5152,0.52,0.1642,64,148,212,False,True
2012-04-14,Summer,2012,Apr,23,False,Sat,False,2,0.54,0.5152,0.56,0.194,45,151,196,False,True
2012-04-15,Summer,2012,Apr,0,False,Sun,False,2,0.54,0.5152,0.56,0.194,30,94,124,False,True
2012-04-15,Summer,2012,Apr,1,False,Sun,False,2,0.54,0.5152,0.56,0.1642,17,89,106,False,True
2012-04-15,Summer,2012,Apr,2,False,Sun,False,2,0.54,0.5152,0.56,0.1045,20,54,74,False,True
2012-04-15,Summer,2012,Apr,3,False,Sun,False,2,0.52,0.5,0.59,0.1343,18,27,45,False,True
2012-04-15,Summer,2012,Apr,4,False,Sun,False,2,0.54,0.5152,0.52,0.0,2,10,12,False,True
2012-04-15,Summer,2012,Apr,5,False,Sun,False,1,0.5,0.4848,0.68,0.1642,4,6,10,False,True
2012-04-15,Summer,2012,Apr,6,False,Sun,False,1,0.5,0.4848,0.63,0.1343,5,11,16,False,True
2012-04-15,Summer,2012,Apr,7,False,Sun,False,1,0.5,0.4848,0.63,0.1045,16,30,46,False,True
2012-04-15,Summer,2012,Apr,8,False,Sun,False,1,0.52,0.5,0.59,0.0,33,64,97,False,True
2012-04-15,Summer,2012,Apr,9,False,Sun,False,1,0.54,0.5152,0.56,0.2239,97,154,251,False,True
2012-04-15,Summer,2012,Apr,10,False,Sun,False,1,0.58,0.5455,0.53,0.2239,186,235,421,False,True
2012-04-15,Summer,2012,Apr,11,False,Sun,False,1,0.62,0.6212,0.46,0.2985,227,301,528,False,True
2012-04-15,Summer,2012,Apr,12,False,Sun,False,1,0.64,0.6212,0.44,0.2836,275,360,635,False,True
2012-04-15,Summer,2012,Apr,13,False,Sun,False,1,0.66,0.6212,0.44,0.2836,298,383,681,False,True
2012-04-15,Summer,2012,Apr,14,False,Sun,False,1,0.7,0.6364,0.39,0.2836,282,346,628,False,True
2012-04-15,Summer,2012,Apr,15,False,Sun,False,1,0.7,0.6364,0.39,0.3881,266,351,617,False,True
2012-04-15,Summer,2012,Apr,16,False,Sun,False,1,0.72,0.6515,0.39,0.3582,286,330,616,False,True
2012-04-15,Summer,2012,Apr,17,False,Sun,False,1,0.7,0.6364,0.42,0.3284,262,361,623,False,True
2012-04-15,Summer,2012,Apr,18,False,Sun,False,1,0.7,0.6364,0.42,0.2537,184,295,479,False,True
2012-04-15,Summer,2012,Apr,19,False,Sun,False,1,0.7,0.6364,0.42,0.2537,114,265,379,False,True
2012-04-15,Summer,2012,Apr,20,False,Sun,False,1,0.64,0.6212,0.5,0.2239,86,205,291,False,True
2012-04-15,Summer,2012,Apr,21,False,Sun,False,1,0.62,0.6212,0.57,0.2537,76,153,229,False,True
2012-04-15,Summer,2012,Apr,22,False,Sun,False,1,0.68,0.6364,0.44,0.3582,37,97,134,False,True
2012-04-15,Summer,2012,Apr,23,False,Sun,False,1,0.66,0.6212,0.5,0.3881,25,65,90,False,True
2012-04-16,Summer,2012,Apr,0,True,Mon,False,1,0.64,0.6212,0.53,0.3284,15,26,41,True,False
2012-04-16,Summer,2012,Apr,1,True,Mon,False,1,0.62,0.6061,0.61,0.3582,7,21,28,True,False
2012-04-16,Summer,2012,Apr,2,True,Mon,False,1,0.6,0.6061,0.64,0.2537,5,9,14,True,False
2012-04-16,Summer,2012,Apr,3,True,Mon,False,1,0.58,0.5455,0.68,0.194,3,5,8,True,False
2012-04-16,Summer,2012,Apr,4,True,Mon,False,1,0.54,0.5152,0.77,0.2239,0,6,6,True,False
2012-04-16,Summer,2012,Apr,5,True,Mon,False,1,0.54,0.5152,0.77,0.2239,4,34,38,True,False
2012-04-16,Summer,2012,Apr,6,True,Mon,False,1,0.52,0.5,0.83,0.1642,10,123,133,True,False
2012-04-16,Summer,2012,Apr,7,True,Mon,False,1,0.52,0.5,0.83,0.1343,20,367,387,True,False
2012-04-16,Summer,2012,Apr,8,True,Mon,False,2,0.56,0.5303,0.83,0.1642,48,549,597,True,False
2012-04-16,Summer,2012,Apr,9,True,Mon,False,1,0.62,0.6061,0.69,0.2239,59,238,297,True,False
2012-04-16,Summer,2012,Apr,10,True,Mon,False,1,0.62,0.6061,0.69,0.2537,75,149,224,True,False
2012-04-16,Summer,2012,Apr,11,True,Mon,False,1,0.64,0.6061,0.65,0.2537,115,136,251,True,False
2012-04-16,Summer,2012,Apr,12,True,Mon,False,1,0.68,0.6364,0.57,0.2537,75,196,271,True,False
2012-04-16,Summer,2012,Apr,13,True,Mon,False,1,0.74,0.6667,0.45,0.2985,79,184,263,True,False
2012-04-16,Summer,2012,Apr,14,True,Mon,False,1,0.76,0.6818,0.45,0.3284,105,183,288,True,False
2012-04-16,Summer,2012,Apr,15,True,Mon,False,1,0.8,0.697,0.33,0.4478,81,194,275,True,False
2012-04-16,Summer,2012,Apr,16,True,Mon,False,1,0.8,0.697,0.33,0.4627,92,266,358,True,False
2012-04-16,Summer,2012,Apr,17,True,Mon,False,1,0.8,0.697,0.33,0.3881,111,601,712,True,False
2012-04-16,Summer,2012,Apr,18,True,Mon,False,1,0.8,0.697,0.31,0.3881,87,589,676,True,False
2012-04-16,Summer,2012,Apr,19,True,Mon,False,1,0.76,0.6667,0.35,0.3881,61,461,522,True,False
2012-04-16,Summer,2012,Apr,20,True,Mon,False,1,0.74,0.6515,0.37,0.2985,48,327,375,True,False
2012-04-16,Summer,2012,Apr,21,True,Mon,False,1,0.68,0.6364,0.51,0.2537,39,232,271,True,False
2012-04-16,Summer,2012,Apr,22,True,Mon,False,1,0.68,0.6364,0.51,0.2537,35,179,214,True,False
2012-04-16,Summer,2012,Apr,23,True,Mon,False,1,0.7,0.6364,0.45,0.2985,24,97,121,True,False
2012-04-17,Summer,2012,Apr,0,False,Tue,True,1,0.66,0.6212,0.54,0.194,10,33,43,False,False
2012-04-17,Summer,2012,Apr,1,False,Tue,True,1,0.64,0.6212,0.57,0.1642,6,5,11,False,False
2012-04-17,Summer,2012,Apr,2,False,Tue,True,1,0.56,0.5303,0.83,0.1045,1,3,4,False,False
2012-04-17,Summer,2012,Apr,3,False,Tue,True,1,0.56,0.5303,0.83,0.0896,0,6,6,False,False
2012-04-17,Summer,2012,Apr,4,False,Tue,True,1,0.66,0.6212,0.44,0.2239,3,6,9,False,False
2012-04-17,Summer,2012,Apr,5,False,Tue,True,1,0.6,0.6212,0.53,0.2537,1,29,30,False,False
2012-04-17,Summer,2012,Apr,6,False,Tue,True,1,0.6,0.6212,0.46,0.2537,8,136,144,False,False
2012-04-17,Summer,2012,Apr,7,False,Tue,True,1,0.6,0.6212,0.43,0.2537,18,443,461,False,False
2012-04-17,Summer,2012,Apr,8,False,Tue,True,1,0.6,0.6212,0.43,0.2239,42,631,673,False,False
2012-04-17,Summer,2012,Apr,9,False,Tue,True,1,0.6,0.6212,0.38,0.18289312672418853,71,329,400,False,False
2012-04-17,Summer,2012,Apr,10,False,Tue,True,1,0.6,0.6212,0.38,0.4179,52,165,217,False,False
2012-04-17,Summer,2012,Apr,11,False,Tue,True,1,0.6,0.6212,0.33,0.4179,65,174,239,False,False
2012-04-17,Summer,2012,Apr,12,False,Tue,True,1,0.6,0.6212,0.33,0.3582,65,179,244,False,False
2012-04-17,Summer,2012,Apr,13,False,Tue,True,1,0.62,0.6212,0.29,0.2537,52,187,239,False,False
2012-04-17,Summer,2012,Apr,14,False,Tue,True,1,0.64,0.6212,0.27,0.2836,59,198,257,False,False
2012-04-17,Summer,2012,Apr,15,False,Tue,True,1,0.66,0.6212,0.24,0.3284,91,217,308,False,False
2012-04-17,Summer,2012,Apr,16,False,Tue,True,1,0.68,0.6212,0.22,0.3582,50,320,370,False,False
2012-04-17,Summer,2012,Apr,17,False,Tue,True,1,0.64,0.6061,0.25,0.2985,108,673,781,False,False
2012-04-17,Summer,2012,Apr,18,False,Tue,True,1,0.64,0.6061,0.25,0.2836,105,670,775,False,False
2012-04-17,Summer,2012,Apr,19,False,Tue,True,1,0.6,0.6061,0.26,0.2537,73,464,537,False,False
2012-04-17,Summer,2012,Apr,20,False,Tue,True,1,0.6,0.6061,0.23,0.2836,44,358,402,False,False
2012-04-17,Summer,2012,Apr,21,False,Tue,True,1,0.56,0.5303,0.26,0.2985,37,260,297,False,False
2012-04-17,Summer,2012,Apr,22,False,Tue,True,1,0.54,0.5152,0.3,0.2537,18,144,162,False,False
2012-04-17,Summer,2012,Apr,23,False,Tue,True,1,0.54,0.5152,0.32,0.2239,10,72,82,False,False
2012-04-18,Summer,2012,Apr,0,False,Wed,True,1,0.54,0.5152,0.32,0.1642,3,35,38,False,False
2012-04-18,Summer,2012,Apr,1,False,Wed,True,1,0.52,0.5,0.34,0.194,1,13,14,False,False
2012-04-18,Summer,2012,Apr,2,False,Wed,True,2,0.5,0.4848,0.42,0.194,1,8,9,False,False
2012-04-18,Summer,2012,Apr,3,False,Wed,True,2,0.5,0.4848,0.42,0.2239,0,6,6,False,False
2012-04-18,Summer,2012,Apr,4,False,Wed,True,2,0.5,0.4848,0.42,0.2836,0,7,7,False,False
2012-04-18,Summer,2012,Apr,5,False,Wed,True,2,0.5,0.4848,0.39,0.2836,0,34,34,False,False
2012-04-18,Summer,2012,Apr,6,False,Wed,True,2,0.5,0.4848,0.39,0.2836,6,128,134,False,False
2012-04-18,Summer,2012,Apr,7,False,Wed,True,2,0.5,0.4848,0.39,0.194,10,408,418,False,False
2012-04-18,Summer,2012,Apr,8,False,Wed,True,3,0.5,0.4848,0.39,0.194,25,551,576,False,False
2012-04-18,Summer,2012,Apr,9,False,Wed,True,3,0.48,0.4697,0.44,0.2985,20,245,265,False,False
2012-04-18,Summer,2012,Apr,10,False,Wed,True,3,0.48,0.4697,0.47,0.2239,31,116,147,False,False
2012-04-18,Summer,2012,Apr,11,False,Wed,True,3,0.46,0.4545,0.47,0.2537,14,105,119,False,False
2012-04-18,Summer,2012,Apr,12,False,Wed,True,3,0.46,0.4545,0.51,0.1045,15,95,110,False,False
2012-04-18,Summer,2012,Apr,13,False,Wed,True,3,0.46,0.4545,0.59,0.0,13,51,64,False,False
2012-04-18,Summer,2012,Apr,14,False,Wed,True,3,0.44,0.4394,0.72,0.1045,8,43,51,False,False
2012-04-18,Summer,2012,Apr,15,False,Wed,True,3,0.42,0.4242,0.77,0.194,10,88,98,False,False
2012-04-18,Summer,2012,Apr,16,False,Wed,True,2,0.42,0.4242,0.77,0.2239,36,199,235,False,False
2012-04-18,Summer,2012,Apr,17,False,Wed,True,2,0.42,0.4242,0.77,0.194,46,442,488,False,False
2012-04-18,Summer,2012,Apr,18,False,Wed,True,2,0.42,0.4242,0.77,0.0,27,478,505,False,False
2012-04-18,Summer,2012,Apr,19,False,Wed,True,2,0.42,0.4242,0.77,0.1343,26,342,368,False,False
2012-04-18,Summer,2012,Apr,20,False,Wed,True,2,0.42,0.4242,0.77,0.1045,8,252,260,False,False
2012-04-18,Summer,2012,Apr,21,False,Wed,True,2,0.42,0.4242,0.82,0.0896,24,165,189,False,False
2012-04-18,Summer,2012,Apr,22,False,Wed,True,2,0.42,0.4242,0.77,0.0896,9,153,162,False,False
2012-04-18,Summer,2012,Apr,23,False,Wed,True,2,0.42,0.4242,0.77,0.0,14,56,70,False,False
2012-04-19,Summer,2012,Apr,0,False,Thu,True,3,0.42,0.4242,0.77,0.0,5,20,25,False,False
2012-04-19,Summer,2012,Apr,1,False,Thu,True,3,0.42,0.4242,0.77,0.1045,2,11,13,False,False
2012-04-19,Summer,2012,Apr,2,False,Thu,True,2,0.42,0.4242,0.77,0.0,2,4,6,False,False
2012-04-19,Summer,2012,Apr,3,False,Thu,True,2,0.42,0.4242,0.77,0.0,1,3,4,False,False
2012-04-19,Summer,2012,Apr,4,False,Thu,True,2,0.42,0.4242,0.71,0.0,0,4,4,False,False
2012-04-19,Summer,2012,Apr,5,False,Thu,True,1,0.4,0.4091,0.82,0.0,0,30,30,False,False
2012-04-19,Summer,2012,Apr,6,False,Thu,True,2,0.4,0.4091,0.82,0.1045,4,116,120,False,False
2012-04-19,Summer,2012,Apr,7,False,Thu,True,2,0.4,0.4091,0.82,0.1343,15,391,406,False,False
2012-04-19,Summer,2012,Apr,8,False,Thu,True,2,0.42,0.4242,0.82,0.1045,26,651,677,False,False
2012-04-19,Summer,2012,Apr,9,False,Thu,True,2,0.46,0.4545,0.72,0.0,31,270,301,False,False
2012-04-19,Summer,2012,Apr,10,False,Thu,True,1,0.48,0.4697,0.63,0.0896,46,143,189,False,False
2012-04-19,Summer,2012,Apr,11,False,Thu,True,1,0.52,0.5,0.48,0.0,46,183,229,False,False
2012-04-19,Summer,2012,Apr,12,False,Thu,True,1,0.54,0.5152,0.49,0.0,51,213,264,False,False
2012-04-19,Summer,2012,Apr,13,False,Thu,True,1,0.56,0.5303,0.46,0.0,52,186,238,False,False
2012-04-19,Summer,2012,Apr,14,False,Thu,True,1,0.58,0.5455,0.43,0.0,54,183,237,False,False
2012-04-19,Summer,2012,Apr,15,False,Thu,True,1,0.6,0.6212,0.43,0.0,66,196,262,False,False
2012-04-19,Summer,2012,Apr,16,False,Thu,True,1,0.62,0.6212,0.41,0.1045,63,324,387,False,False
2012-04-19,Summer,2012,Apr,17,False,Thu,True,1,0.6,0.6212,0.43,0.0896,85,663,748,False,False
2012-04-19,Summer,2012,Apr,18,False,Thu,True,1,0.6,0.6212,0.43,0.0896,99,677,776,False,False
2012-04-19,Summer,2012,Apr,19,False,Thu,True,1,0.58,0.5455,0.46,0.1343,70,516,586,False,False
2012-04-19,Summer,2012,Apr,20,False,Thu,True,1,0.56,0.5303,0.49,0.2239,52,352,404,False,False
2012-04-19,Summer,2012,Apr,21,False,Thu,True,1,0.52,0.5,0.55,0.1045,27,240,267,False,False
2012-04-19,Summer,2012,Apr,22,False,Thu,True,1,0.52,0.5,0.59,0.194,29,219,248,False,False
2012-04-19,Summer,2012,Apr,23,False,Thu,True,1,0.5,0.4848,0.63,0.1045,20,124,144,False,False
2012-04-20,Summer,2012,Apr,0,False,Fri,True,1,0.48,0.4697,0.67,0.1045,5,59,64,False,False
2012-04-20,Summer,2012,Apr,1,False,Fri,True,1,0.46,0.4545,0.82,0.194,3,22,25,False,False
2012-04-20,Summer,2012,Apr,2,False,Fri,True,1,0.44,0.4394,0.88,0.194,3,18,21,False,False
2012-04-20,Summer,2012,Apr,3,False,Fri,True,1,0.44,0.4394,0.88,0.1045,1,9,10,False,False
2012-04-20,Summer,2012,Apr,4,False,Fri,True,1,0.42,0.4242,0.94,0.1045,0,3,3,False,False
2012-04-20,Summer,2012,Apr,5,False,Fri,True,1,0.42,0.4242,0.94,0.0,1,24,25,False,False
2012-04-20,Summer,2012,Apr,6,False,Fri,True,1,0.42,0.4242,0.88,0.0,8,105,113,False,False
2012-04-20,Summer,2012,Apr,7,False,Fri,True,1,0.42,0.4242,0.94,0.0,9,350,359,False,False
2012-04-20,Summer,2012,Apr,8,False,Fri,True,1,0.44,0.4394,0.94,0.0,32,668,700,False,False
2012-04-20,Summer,2012,Apr,9,False,Fri,True,1,0.46,0.4545,0.88,0.0896,30,329,359,False,False
2012-04-20,Summer,2012,Apr,10,False,Fri,True,1,0.5,0.4848,0.77,0.194,67,170,237,False,False
2012-04-20,Summer,2012,Apr,11,False,Fri,True,1,0.54,0.5152,0.68,0.1642,64,190,254,False,False
2012-04-20,Summer,2012,Apr,12,False,Fri,True,1,0.58,0.5455,0.53,0.194,102,260,362,False,False
2012-04-20,Summer,2012,Apr,13,False,Fri,True,1,0.62,0.6212,0.43,0.194,105,276,381,False,False
2012-04-20,Summer,2012,Apr,14,False,Fri,True,1,0.64,0.6212,0.44,0.2239,156,238,394,False,False
2012-04-20,Summer,2012,Apr,15,False,Fri,True,1,0.64,0.6212,0.47,0.194,145,262,407,False,False
2012-04-20,Summer,2012,Apr,16,False,Fri,True,1,0.66,0.6212,0.44,0.194,151,429,580,False,False
2012-04-20,Summer,2012,Apr,17,False,Fri,True,1,0.64,0.6212,0.47,0.2836,122,697,819,False,False
2012-04-20,Summer,2012,Apr,18,False,Fri,True,1,0.62,0.6212,0.5,0.2836,110,558,668,False,False
2012-04-20,Summer,2012,Apr,19,False,Fri,True,1,0.6,0.6212,0.53,0.194,82,410,492,False,False
2012-04-20,Summer,2012,Apr,20,False,Fri,True,1,0.58,0.5455,0.56,0.1642,52,289,341,False,False
2012-04-20,Summer,2012,Apr,21,False,Fri,True,1,0.56,0.5303,0.68,0.1343,35,252,287,False,False
2012-04-20,Summer,2012,Apr,22,False,Fri,True,1,0.54,0.5152,0.68,0.2537,26,176,202,False,False
2012-04-20,Summer,2012,Apr,23,False,Fri,True,1,0.52,0.5,0.72,0.1343,31,156,187,False,False
2012-04-21,Summer,2012,Apr,0,False,Sat,False,1,0.52,0.5,0.77,0.2239,31,111,142,False,True
2012-04-21,Summer,2012,Apr,1,False,Sat,False,1,0.52,0.5,0.77,0.2239,24,64,88,False,True
2012-04-21,Summer,2012,Apr,2,False,Sat,False,1,0.52,0.5,0.77,0.1343,12,69,81,False,True
2012-04-21,Summer,2012,Apr,3,False,Sat,False,1,0.5,0.4848,0.82,0.2239,4,25,29,False,True
2012-04-21,Summer,2012,Apr,4,False,Sat,False,1,0.5,0.4848,0.82,0.2537,0,9,9,False,True
2012-04-21,Summer,2012,Apr,5,False,Sat,False,1,0.5,0.4848,0.82,0.2537,0,1,1,False,True
2012-04-21,Summer,2012,Apr,6,False,Sat,False,1,0.5,0.4848,0.82,0.2239,10,21,31,False,True
2012-04-21,Summer,2012,Apr,7,False,Sat,False,1,0.5,0.4848,0.82,0.2836,21,55,76,False,True
2012-04-21,Summer,2012,Apr,8,False,Sat,False,1,0.52,0.5,0.81,0.2537,52,149,201,False,True
2012-04-21,Summer,2012,Apr,9,False,Sat,False,1,0.54,0.5152,0.77,0.1642,115,216,331,False,True
2012-04-21,Summer,2012,Apr,10,False,Sat,False,1,0.6,0.6061,0.64,0.2836,183,299,482,False,True
